timestamp,machine_id,operation_id,energy_kWh,voltage_V,current_A,power_factor,reactive_power_kVAR,frequency_Hz,machine_utilization_%,production_output_units,operator_count,material_usage_kg,ambient_temp_C,humidity_%,shift_type,production_mode,forecast_energy_kWh,energy_state,allocation_recommendation
2025-07-01 05:15:00,MCH_4,OP_03,15.95,402.95,39.58,0.912,4.31,49.87,69.42,100,3,44.22,34.97,68.2,Night,Idle,15.31,High,Reduce Load
2025-07-01 05:20:00,MCH_4,OP_06,16.7,405.49,41.17,0.855,3.21,50.15,68.98,108,2,45.15,27.65,49.25,Day,Idle,18.67,High,Reduce Load
2025-07-01 05:25:00,MCH_4,OP_07,16.15,398.8,40.49,0.955,2.11,49.97,94.2,96,3,46.03,21.9,52.03,Night,Production,15.02,High,Reduce Load
2025-07-01 05:30:00,MCH_4,OP_06,15.36,397.81,38.62,0.856,4.46,49.9,79.55,98,4,54.58,30.5,59.1,Night,Idle,14.96,High,Reduce Load
2025-07-01 05:35:00,MCH_4,OP_07,15.73,397.05,39.61,0.945,3.48,50.15,91.71,111,3,47.27,29.63,47.32,Day,Setup,14.96,High,Reduce Load
2025-07-01 05:40:00,MCH_4,OP_01,17.08,395.2,43.23,0.858,2.4,49.82,85.28,108,3,36.01,25.22,64.33,Day,Production,15.6,High,Reduce Load
2025-07-01 05:45:00,MCH_4,OP_08,16.4,398.9,41.12,0.95,4.82,50.03,82.52,115,4,48.22,22.2,67.31,Day,Idle,17.54,High,Reduce Load
2025-07-01 05:50:00,MCH_4,OP_06,16.2,406.48,39.86,0.916,3.95,49.92,88.5,98,4,53.65,23.16,52.32,Night,Maintenance,15.59,High,Reduce Load
2025-07-01 05:55:00,MCH_4,OP_05,14.79,392.86,37.65,0.959,4.5,50.09,63.87,112,3,35.43,27.07,40.85,Night,Setup,14.93,High,Reduce Load
2025-07-01 06:00:00,MCH_4,OP_08,16.29,405.26,40.2,0.919,2.61,50.13,66.65,113,2,37.87,26.73,44.34,Night,Maintenance,15.56,High,Reduce Load
2025-07-01 06:05:00,MCH_4,OP_10,16.7,395.83,42.2,0.961,3.94,49.92,91.05,90,2,39.13,20.7,42.4,Night,Production,17.85,High,Reduce Load
2025-07-01 06:10:00,MCH_4,OP_09,15.89,403.51,39.39,0.92,3.08,49.99,92.39,113,2,44.18,29.41,41.15,Day,Setup,14.68,High,Reduce Load
2025-07-01 06:15:00,MCH_4,OP_10,16.29,408.65,39.87,0.912,3.42,50.04,89.68,99,3,47.12,32.75,63.14,Night,Idle,18.57,High,Reduce Load
2025-07-01 06:20:00,MCH_4,OP_04,16.13,405.1,39.81,0.88,3.06,50.12,81.69,106,2,33.37,33.73,51.91,Day,Setup,16.03,High,Reduce Load
2025-07-01 06:25:00,MCH_4,OP_07,14.88,398.82,37.32,0.863,2.29,50.01,71.34,101,4,47.0,27.06,66.8,Day,Production,14.25,High,Reduce Load
2025-07-01 06:30:00,MCH_4,OP_10,16.6,397.66,41.75,0.85,2.15,50.05,88.31,116,4,48.38,28.19,55.17,Night,Setup,15.56,High,Reduce Load
2025-07-01 06:35:00,MCH_4,OP_03,16.48,395.57,41.67,0.851,2.55,49.99,90.26,93,4,45.12,31.94,46.52,Night,Setup,17.18,High,Reduce Load
2025-07-01 06:40:00,MCH_4,OP_04,17.01,396.53,42.9,0.885,4.85,49.97,89.15,104,2,51.68,30.41,41.24,Night,Idle,17.57,High,Reduce Load
2025-07-01 06:45:00,MCH_4,OP_01,16.42,396.16,41.45,0.955,4.66,50.02,71.9,107,4,43.22,25.48,58.78,Night,Maintenance,16.25,High,Reduce Load
2025-07-01 06:50:00,MCH_4,OP_10,16.35,406.28,40.23,0.923,3.8,49.92,71.44,104,4,47.94,30.39,62.69,Night,Maintenance,15.81,High,Reduce Load
2025-07-01 06:55:00,MCH_4,OP_05,16.51,396.51,41.65,0.871,3.32,49.96,81.21,104,2,31.88,29.8,67.26,Day,Idle,16.62,High,Reduce Load
2025-07-01 07:00:00,MCH_4,OP_03,15.87,406.32,39.05,0.931,4.54,49.85,61.17,83,4,43.2,21.54,46.24,Day,Production,15.6,High,Reduce Load
2025-07-01 07:05:00,MCH_4,OP_03,16.1,401.48,40.1,0.934,4.57,50.02,87.18,88,3,38.01,28.55,46.91,Night,Setup,16.71,High,Reduce Load
2025-07-01 07:10:00,MCH_4,OP_04,14.05,401.97,34.95,0.976,3.23,50.13,60.79,116,3,31.96,26.25,45.42,Day,Idle,14.26,High,Reduce Load
2025-07-01 07:15:00,MCH_4,OP_08,16.3,405.53,40.2,0.953,3.58,49.91,90.59,115,3,53.96,32.88,52.11,Night,Idle,15.67,High,Reduce Load
2025-07-01 07:20:00,MCH_4,OP_07,15.56,398.55,39.05,0.871,2.58,50.05,92.78,90,4,34.59,24.21,51.08,Day,Production,17.66,High,Reduce Load
2025-07-01 07:25:00,MCH_4,OP_03,16.03,398.0,40.28,0.878,3.83,50.14,68.37,87,4,32.47,27.3,61.05,Night,Idle,16.6,High,Reduce Load
2025-07-01 07:30:00,MCH_4,OP_09,16.67,399.26,41.75,0.905,2.23,50.02,63.95,80,4,33.27,22.1,48.73,Day,Maintenance,18.3,High,Reduce Load
2025-07-01 07:35:00,MCH_4,OP_06,16.01,408.22,39.22,0.908,2.13,50.14,80.9,112,4,55.54,24.37,60.73,Day,Production,14.26,High,Reduce Load
2025-07-01 07:40:00,MCH_4,OP_09,15.19,405.23,37.49,0.904,4.84,50.01,82.36,99,3,52.51,34.03,68.32,Night,Production,15.49,High,Reduce Load
2025-07-01 07:45:00,MCH_4,OP_04,14.82,400.92,36.98,0.958,3.02,49.98,72.43,97,2,53.41,28.43,66.95,Day,Idle,14.61,High,Reduce Load
2025-07-01 07:50:00,MCH_4,OP_02,15.1,403.07,37.47,0.886,4.8,50.03,77.94,102,2,51.74,25.18,67.0,Night,Maintenance,16.19,High,Reduce Load
2025-07-01 07:55:00,MCH_4,OP_04,15.68,397.47,39.44,0.857,4.48,50.1,73.25,103,2,42.61,31.48,61.17,Day,Idle,17.31,High,Reduce Load
2025-07-01 08:00:00,MCH_4,OP_08,13.63,405.41,33.63,0.905,3.72,50.15,92.51,91,4,49.97,26.06,43.79,Night,Idle,14.63,High,Reduce Load
2025-07-01 08:05:00,MCH_4,OP_01,15.84,389.2,40.71,0.936,4.96,50.21,66.27,110,4,45.37,34.61,58.01,Night,Idle,15.35,High,Reduce Load
2025-07-01 08:10:00,MCH_4,OP_03,14.34,404.61,35.43,0.908,4.49,50.14,71.63,95,2,51.59,26.16,57.2,Day,Production,15.59,High,Reduce Load
2025-07-01 08:15:00,MCH_4,OP_04,15.68,397.86,39.42,0.927,4.32,49.97,78.63,98,4,51.39,26.02,50.63,Day,Production,16.31,High,Reduce Load
2025-07-01 08:20:00,MCH_4,OP_07,15.26,399.13,38.23,0.941,3.17,49.92,73.33,96,2,51.68,25.47,54.7,Night,Production,14.92,High,Reduce Load
2025-07-01 08:25:00,MCH_4,OP_03,15.94,399.2,39.92,0.911,4.87,50.0,66.06,82,3,37.34,29.71,44.89,Day,Setup,15.36,High,Reduce Load
2025-07-01 08:30:00,MCH_4,OP_03,14.39,396.93,36.24,0.912,4.02,49.98,74.87,114,2,35.28,27.13,42.57,Day,Production,13.11,High,Reduce Load
2025-07-01 08:35:00,MCH_4,OP_10,15.41,402.37,38.29,0.894,2.43,49.91,78.7,91,2,43.99,34.75,40.06,Night,Production,15.58,High,Reduce Load
2025-07-01 08:40:00,MCH_4,OP_02,14.98,398.84,37.56,0.979,2.95,49.91,85.53,89,4,40.69,21.78,69.66,Night,Idle,15.53,High,Reduce Load
2025-07-01 08:45:00,MCH_4,OP_07,14.89,400.69,37.17,0.852,3.98,50.03,86.83,89,2,51.65,28.66,64.69,Night,Maintenance,14.52,High,Reduce Load
2025-07-01 08:50:00,MCH_4,OP_02,13.97,402.85,34.69,0.924,4.43,49.98,60.11,104,2,51.38,28.8,50.96,Day,Setup,12.98,High,Reduce Load
2025-07-01 08:55:00,MCH_4,OP_02,14.01,391.25,35.8,0.973,3.17,49.89,87.09,115,2,45.33,20.02,68.69,Day,Maintenance,14.27,High,Reduce Load
2025-07-01 09:00:00,MCH_4,OP_08,15.65,405.07,38.64,0.959,2.16,50.09,89.82,95,4,32.15,29.13,60.31,Night,Setup,15.32,High,Reduce Load
2025-07-01 09:05:00,MCH_4,OP_03,14.61,397.87,36.73,0.852,4.25,50.0,65.68,96,4,59.16,32.82,51.02,Day,Idle,15.38,High,Reduce Load
2025-07-01 09:10:00,MCH_4,OP_10,14.6,414.65,35.22,0.935,2.61,49.78,88.77,98,4,30.02,24.38,54.56,Night,Production,14.63,High,Reduce Load
2025-07-01 09:15:00,MCH_4,OP_07,15.07,397.33,37.93,0.88,4.89,50.03,94.0,95,2,50.77,22.47,68.73,Night,Idle,13.81,High,Reduce Load
2025-07-01 09:20:00,MCH_4,OP_08,14.14,405.82,34.83,0.901,2.29,49.86,80.42,123,2,47.43,23.79,59.05,Night,Production,13.27,High,Reduce Load
2025-07-01 09:25:00,MCH_4,OP_06,14.27,394.84,36.14,0.97,4.09,49.9,79.52,105,4,33.12,24.29,69.13,Night,Idle,13.25,High,Reduce Load
2025-07-01 09:30:00,MCH_4,OP_07,13.84,403.68,34.29,0.899,4.7,49.98,64.76,99,4,48.85,26.91,51.99,Night,Maintenance,14.48,High,Reduce Load
2025-07-01 09:35:00,MCH_4,OP_06,14.32,408.04,35.09,0.937,2.28,50.0,79.54,94,4,43.42,25.22,53.55,Night,Idle,13.37,High,Reduce Load
2025-07-01 09:40:00,MCH_4,OP_05,13.54,398.11,34.02,0.958,3.02,49.89,88.02,98,2,50.48,25.05,67.94,Day,Maintenance,13.71,High,Reduce Load
2025-07-01 09:45:00,MCH_4,OP_08,13.3,404.06,32.92,0.899,4.91,50.06,83.65,110,3,32.79,26.1,58.95,Night,Setup,13.06,High,Reduce Load
2025-07-01 09:50:00,MCH_4,OP_07,14.25,394.43,36.13,0.921,3.9,49.66,75.91,99,2,45.9,24.82,44.5,Day,Idle,14.32,High,Reduce Load
2025-07-01 09:55:00,MCH_4,OP_04,13.46,397.41,33.87,0.855,4.52,49.9,83.17,96,2,43.83,23.83,43.9,Day,Production,13.26,High,Reduce Load
2025-07-01 10:00:00,MCH_4,OP_03,13.59,403.04,33.71,0.932,4.27,49.79,68.86,102,2,50.48,24.1,52.4,Night,Idle,14.74,High,Reduce Load
2025-07-01 10:05:00,MCH_4,OP_05,13.38,396.83,33.71,0.908,4.05,50.07,91.31,100,4,40.71,32.25,49.65,Day,Setup,13.76,High,Reduce Load
2025-07-01 10:10:00,MCH_4,OP_04,13.5,402.18,33.57,0.931,4.45,50.08,82.77,98,2,54.92,22.26,46.44,Day,Maintenance,12.64,High,Reduce Load
2025-07-01 10:15:00,MCH_4,OP_04,13.64,400.67,34.05,0.948,4.43,49.89,86.9,98,3,30.65,30.5,44.68,Night,Idle,14.99,High,Reduce Load
2025-07-01 10:20:00,MCH_4,OP_03,14.23,396.41,35.91,0.951,2.75,49.96,86.6,104,2,45.08,33.07,54.26,Night,Idle,13.24,High,Reduce Load
2025-07-01 10:25:00,MCH_4,OP_02,14.5,402.55,36.03,0.887,4.09,50.13,94.5,99,4,42.49,31.79,44.6,Day,Production,15.38,High,Reduce Load
2025-07-01 10:30:00,MCH_4,OP_02,12.67,399.19,31.73,0.975,4.23,49.94,80.69,113,3,46.55,26.61,64.16,Day,Production,12.66,High,Reduce Load
2025-07-01 10:35:00,MCH_4,OP_03,12.91,409.01,31.57,0.867,3.15,50.15,69.23,105,4,54.34,24.22,67.54,Day,Idle,13.01,High,Reduce Load
2025-07-01 10:40:00,MCH_4,OP_02,13.35,401.73,33.23,0.96,2.07,50.05,74.82,104,2,56.62,25.69,50.62,Day,Maintenance,12.56,High,Reduce Load
2025-07-01 10:45:00,MCH_4,OP_08,14.03,400.59,35.02,0.94,3.99,49.83,91.5,99,2,53.84,20.81,44.53,Night,Production,13.75,High,Reduce Load
2025-07-01 10:50:00,MCH_4,OP_01,12.99,405.45,32.05,0.883,3.04,49.86,94.37,93,2,35.72,23.88,42.19,Day,Setup,12.28,High,Reduce Load
2025-07-01 10:55:00,MCH_4,OP_01,13.14,395.0,33.26,0.865,4.67,50.05,70.97,102,3,39.97,33.85,63.61,Night,Setup,14.25,High,Reduce Load
2025-07-01 11:00:00,MCH_4,OP_10,13.92,400.17,34.79,0.926,3.63,50.15,65.98,97,3,50.63,22.0,63.02,Day,Setup,13.61,High,Reduce Load
2025-07-01 11:05:00,MCH_4,OP_04,13.01,399.22,32.59,0.909,2.5,50.04,63.56,103,3,49.82,29.26,57.38,Night,Setup,13.2,High,Reduce Load
2025-07-01 11:10:00,MCH_4,OP_06,13.04,404.06,32.27,0.932,2.73,50.18,65.8,121,3,33.33,28.62,44.49,Night,Idle,14.28,High,Reduce Load
2025-07-01 11:15:00,MCH_4,OP_08,12.72,401.46,31.68,0.948,3.74,50.02,68.75,83,2,31.02,32.67,45.65,Night,Production,13.35,High,Reduce Load
2025-07-01 11:20:00,MCH_4,OP_05,12.66,397.13,31.89,0.883,4.43,49.89,86.22,102,3,45.0,30.74,62.42,Day,Maintenance,12.63,High,Reduce Load
2025-07-01 11:25:00,MCH_4,OP_04,12.71,389.55,32.61,0.96,2.84,49.93,87.99,99,4,49.31,33.37,45.73,Night,Idle,11.77,High,Reduce Load
2025-07-01 11:30:00,MCH_4,OP_07,13.47,392.63,34.3,0.895,3.93,49.99,90.03,99,2,32.44,25.72,56.38,Night,Production,12.24,High,Reduce Load
2025-07-01 11:35:00,MCH_4,OP_08,13.49,395.75,34.1,0.903,4.58,49.99,73.21,95,3,37.16,30.85,43.01,Night,Idle,14.65,High,Reduce Load
2025-07-01 11:40:00,MCH_4,OP_03,13.37,400.53,33.38,0.918,4.03,50.08,67.7,103,2,45.41,27.83,64.69,Day,Idle,13.95,High,Reduce Load
2025-07-01 11:45:00,MCH_4,OP_07,12.58,398.81,31.55,0.85,3.61,50.02,64.54,131,2,33.08,25.46,42.86,Day,Maintenance,12.99,High,Reduce Load
2025-07-01 11:50:00,MCH_4,OP_06,12.38,405.91,30.5,0.953,3.26,49.99,92.75,83,3,38.12,30.3,47.7,Day,Setup,11.61,High,Reduce Load
2025-07-01 11:55:00,MCH_4,OP_07,11.29,402.89,28.03,0.949,2.05,50.1,60.78,99,4,34.98,22.44,56.49,Night,Maintenance,11.06,High,Reduce Load
2025-07-01 12:00:00,MCH_4,OP_05,12.65,404.57,31.26,0.943,4.98,49.8,88.17,92,3,46.39,29.61,51.45,Night,Production,11.84,High,Reduce Load
2025-07-01 12:05:00,MCH_4,OP_06,14.23,403.4,35.28,0.873,2.54,50.0,94.65,101,4,33.44,26.0,49.13,Day,Production,13.22,High,Reduce Load
2025-07-01 12:10:00,MCH_4,OP_07,11.32,400.83,28.24,0.957,3.82,49.88,93.25,116,3,41.52,20.64,65.65,Day,Production,10.78,High,Reduce Load
2025-07-01 12:15:00,MCH_4,OP_03,11.64,400.81,29.05,0.932,4.76,49.88,94.44,98,2,47.1,32.95,68.78,Night,Idle,10.98,High,Reduce Load
2025-07-01 12:20:00,MCH_4,OP_08,12.53,392.53,31.91,0.86,3.83,49.94,76.9,105,3,44.59,29.28,44.2,Night,Maintenance,12.7,High,Reduce Load
2025-07-01 12:25:00,MCH_4,OP_09,13.23,405.47,32.63,0.857,2.54,50.11,71.79,112,4,52.56,28.67,60.87,Night,Idle,14.03,High,Reduce Load
2025-07-01 12:30:00,MCH_4,OP_02,11.9,399.77,29.77,0.949,4.11,49.79,94.02,102,4,30.95,20.14,46.84,Night,Maintenance,12.5,High,Reduce Load
2025-07-01 12:35:00,MCH_4,OP_06,11.73,403.83,29.06,0.963,2.85,50.03,78.78,100,4,46.7,27.69,60.1,Day,Idle,12.31,High,Reduce Load
2025-07-01 12:40:00,MCH_4,OP_08,10.8,398.05,27.14,0.969,3.71,50.07,78.1,94,3,39.19,24.64,44.33,Night,Maintenance,8.24,High,Reduce Load
2025-07-01 12:45:00,MCH_4,OP_02,11.0,404.07,27.21,0.866,2.88,50.21,94.9,107,4,53.49,25.45,66.07,Day,Setup,12.16,High,Reduce Load
2025-07-01 12:50:00,MCH_4,OP_07,11.77,396.19,29.71,0.928,3.72,50.0,75.98,86,4,59.36,21.53,66.96,Night,Idle,10.88,High,Reduce Load
2025-07-01 12:55:00,MCH_4,OP_08,11.78,398.47,29.57,0.961,3.17,50.13,79.79,94,2,50.85,34.52,64.49,Day,Setup,12.01,High,Reduce Load
2025-07-01 13:00:00,MCH_4,OP_01,10.58,403.89,26.19,0.898,4.47,49.86,76.05,78,3,53.06,25.56,54.78,Day,Idle,10.06,High,Reduce Load
2025-07-01 13:05:00,MCH_4,OP_09,12.35,407.76,30.28,0.877,3.41,50.05,92.51,95,4,35.49,32.85,59.42,Night,Production,10.43,High,Reduce Load
2025-07-01 13:10:00,MCH_4,OP_06,12.49,392.88,31.79,0.942,2.33,49.9,64.87,93,3,41.33,25.95,62.6,Night,Setup,13.28,High,Reduce Load
2025-07-01 13:15:00,MCH_4,OP_10,11.61,404.33,28.72,0.883,4.37,49.76,94.32,109,2,31.7,28.23,53.79,Night,Idle,13.15,High,Reduce Load
2025-07-01 13:20:00,MCH_4,OP_09,10.08,401.12,25.14,0.855,4.56,50.16,93.48,100,3,50.28,27.53,51.45,Night,Maintenance,10.48,High,Reduce Load
2025-07-01 13:25:00,MCH_4,OP_07,12.72,397.29,32.01,0.928,2.81,50.0,63.59,89,2,39.82,20.62,46.64,Night,Idle,12.43,High,Reduce Load
2025-07-01 13:30:00,MCH_4,OP_06,10.68,401.4,26.62,0.965,3.5,49.97,67.54,93,4,37.91,23.24,44.79,Day,Idle,10.36,High,Reduce Load
2025-07-01 13:35:00,MCH_4,OP_03,11.17,402.24,27.76,0.957,4.02,49.95,60.04,99,4,37.43,24.51,40.9,Day,Maintenance,10.55,High,Reduce Load
2025-07-01 13:40:00,MCH_4,OP_06,11.21,399.43,28.07,0.92,4.46,50.2,71.49,93,2,51.8,27.62,50.01,Night,Production,10.46,High,Reduce Load
2025-07-01 13:45:00,MCH_4,OP_01,11.63,394.72,29.46,0.941,2.01,50.06,83.32,95,4,36.24,22.17,59.49,Day,Setup,12.79,High,Reduce Load
2025-07-01 13:50:00,MCH_4,OP_07,12.22,405.49,30.13,0.975,2.04,49.98,93.48,90,2,45.36,21.62,40.11,Night,Maintenance,11.01,High,Reduce Load
2025-07-01 13:55:00,MCH_4,OP_04,11.87,393.53,30.16,0.922,4.38,50.12,72.0,114,2,49.49,24.21,40.95,Day,Maintenance,12.12,High,Reduce Load
2025-07-01 14:00:00,MCH_4,OP_05,11.35,391.94,28.96,0.919,4.08,49.95,84.4,96,4,36.94,30.73,40.36,Night,Idle,9.63,High,Reduce Load
2025-07-01 14:05:00,MCH_4,OP_09,11.87,397.03,29.9,0.886,3.71,49.9,90.65,103,2,38.87,30.11,55.23,Night,Maintenance,11.9,High,Reduce Load
2025-07-01 14:10:00,MCH_4,OP_01,11.67,401.72,29.04,0.898,3.52,50.02,69.26,66,2,52.82,29.33,63.58,Night,Maintenance,12.55,High,Reduce Load
2025-07-01 14:15:00,MCH_4,OP_03,11.38,393.76,28.9,0.867,4.07,50.04,83.59,96,4,57.43,26.73,47.4,Day,Setup,11.37,High,Reduce Load
2025-07-01 14:20:00,MCH_4,OP_03,10.11,412.14,24.52,0.887,2.24,50.04,91.82,101,3,41.29,22.62,40.08,Day,Setup,11.88,High,Reduce Load
2025-07-01 14:25:00,MCH_4,OP_07,10.6,399.49,26.54,0.854,4.5,49.97,77.03,98,4,33.52,30.61,40.5,Day,Production,9.72,High,Reduce Load
2025-07-01 14:30:00,MCH_4,OP_03,11.64,398.14,29.23,0.878,2.93,49.87,79.98,96,4,54.54,25.04,62.37,Day,Maintenance,11.88,High,Reduce Load
2025-07-01 14:35:00,MCH_4,OP_05,10.81,398.72,27.12,0.975,4.75,50.05,70.28,110,3,50.24,20.78,69.27,Night,Maintenance,9.28,High,Reduce Load
2025-07-01 14:40:00,MCH_4,OP_04,10.75,404.13,26.6,0.978,4.3,50.04,69.59,105,3,47.37,20.18,63.81,Night,Production,10.92,High,Reduce Load
2025-07-01 14:45:00,MCH_4,OP_02,11.06,389.84,28.36,0.873,3.32,50.1,79.02,90,2,55.68,34.68,63.6,Night,Setup,11.91,High,Reduce Load
2025-07-01 14:50:00,MCH_4,OP_04,11.18,402.62,27.76,0.964,3.62,49.95,88.13,104,3,46.15,32.56,65.4,Day,Setup,11.96,High,Reduce Load
2025-07-01 14:55:00,MCH_4,OP_01,10.34,393.1,26.3,0.863,4.81,49.8,68.91,93,3,59.93,21.5,47.67,Night,Idle,10.99,High,Reduce Load
2025-07-01 15:00:00,MCH_4,OP_04,11.68,399.79,29.21,0.921,4.19,50.25,85.16,100,3,38.15,25.42,49.13,Night,Idle,12.1,High,Reduce Load
2025-07-01 15:05:00,MCH_4,OP_03,12.43,401.17,30.98,0.9,3.82,50.0,88.32,99,2,35.51,33.46,49.71,Day,Production,13.26,High,Reduce Load
2025-07-01 15:10:00,MCH_4,OP_01,10.46,394.37,26.53,0.854,3.53,49.95,94.4,95,3,38.27,32.52,48.24,Night,Production,10.1,High,Reduce Load
2025-07-01 15:15:00,MCH_4,OP_04,10.82,412.17,26.24,0.904,2.26,49.89,92.21,108,3,41.84,26.52,41.45,Night,Production,11.88,High,Reduce Load
2025-07-01 15:20:00,MCH_4,OP_10,11.64,393.27,29.59,0.932,4.24,50.03,83.11,104,4,43.06,34.45,52.02,Day,Maintenance,12.39,High,Reduce Load
2025-07-01 15:25:00,MCH_4,OP_08,10.71,397.86,26.93,0.928,3.59,50.12,72.98,101,4,53.41,29.71,59.76,Night,Maintenance,9.03,High,Reduce Load
2025-07-01 15:30:00,MCH_4,OP_10,11.61,399.13,29.1,0.887,4.47,49.91,84.37,80,4,46.25,28.02,40.63,Day,Maintenance,10.45,High,Reduce Load
2025-07-01 15:35:00,MCH_4,OP_03,9.85,396.06,24.86,0.945,3.08,50.05,87.11,103,3,56.5,28.21,65.75,Night,Idle,8.8,Normal,Maintain
2025-07-01 15:40:00,MCH_4,OP_05,11.25,403.47,27.88,0.89,3.68,49.94,60.41,117,3,45.93,27.51,52.7,Day,Idle,10.35,High,Reduce Load
2025-07-01 15:45:00,MCH_4,OP_09,11.13,406.37,27.38,0.911,3.66,49.93,92.26,95,3,43.65,33.45,40.31,Night,Idle,10.49,High,Reduce Load
2025-07-01 15:50:00,MCH_4,OP_01,10.69,400.83,26.66,0.865,4.34,50.06,73.99,93,3,48.62,24.06,64.99,Night,Maintenance,10.76,High,Reduce Load
2025-07-01 15:55:00,MCH_4,OP_10,10.53,411.27,25.61,0.954,4.63,50.08,75.47,95,3,39.88,23.8,40.77,Night,Production,10.57,High,Reduce Load
2025-07-01 16:00:00,MCH_4,OP_04,10.89,408.34,26.67,0.95,4.53,49.91,87.91,100,2,42.1,26.25,45.51,Night,Production,10.18,High,Reduce Load
2025-07-01 16:05:00,MCH_4,OP_04,10.83,405.45,26.71,0.978,3.1,50.06,69.53,103,4,49.35,26.98,58.29,Night,Idle,10.09,High,Reduce Load
2025-07-01 16:10:00,MCH_4,OP_10,11.78,405.94,29.02,0.924,2.46,50.0,94.25,101,3,51.38,34.37,67.94,Day,Maintenance,12.1,High,Reduce Load
2025-07-01 16:15:00,MCH_4,OP_06,11.09,400.63,27.69,0.966,4.44,50.14,82.08,116,3,40.99,23.77,56.76,Day,Setup,10.82,High,Reduce Load
2025-07-01 16:20:00,MCH_4,OP_03,9.98,395.47,25.23,0.86,2.16,49.98,62.74,96,4,33.29,34.06,54.11,Day,Production,11.81,Normal,Maintain
2025-07-01 16:25:00,MCH_4,OP_03,11.27,400.9,28.12,0.949,4.55,49.96,85.03,87,4,32.18,20.84,50.01,Night,Idle,11.51,High,Reduce Load
2025-07-01 16:30:00,MCH_4,OP_07,11.31,391.85,28.86,0.961,3.79,49.99,61.4,93,3,43.81,33.23,53.79,Night,Production,11.15,High,Reduce Load
2025-07-01 16:35:00,MCH_4,OP_04,10.53,401.38,26.24,0.934,4.73,50.05,63.75,86,3,41.99,26.73,46.61,Night,Setup,11.73,High,Reduce Load
2025-07-01 16:40:00,MCH_4,OP_03,11.3,401.16,28.16,0.929,4.52,50.03,85.22,109,4,54.35,21.34,50.75,Day,Idle,10.69,High,Reduce Load
2025-07-01 16:45:00,MCH_4,OP_06,11.78,401.43,29.35,0.93,4.86,50.11,73.29,89,2,40.63,22.36,47.68,Night,Idle,12.06,High,Reduce Load
2025-07-01 16:50:00,MCH_4,OP_04,11.84,397.95,29.75,0.907,3.55,49.98,89.49,94,4,47.42,23.07,66.35,Night,Setup,12.83,High,Reduce Load
2025-07-01 16:55:00,MCH_4,OP_03,12.02,400.67,30.01,0.879,4.0,50.11,79.77,104,3,37.23,20.58,61.26,Day,Maintenance,11.0,High,Reduce Load
2025-07-01 17:00:00,MCH_4,OP_03,12.13,400.23,30.32,0.956,2.71,50.18,65.45,94,4,35.66,29.32,42.83,Night,Maintenance,12.83,High,Reduce Load
2025-07-01 17:05:00,MCH_4,OP_02,11.27,390.95,28.82,0.902,3.47,49.86,62.65,122,2,32.33,26.46,43.89,Day,Production,10.53,High,Reduce Load
2025-07-01 17:10:00,MCH_4,OP_02,11.53,402.09,28.67,0.934,2.39,50.07,66.66,104,3,39.34,31.94,66.54,Night,Idle,10.35,High,Reduce Load
2025-07-01 17:15:00,MCH_4,OP_08,12.72,397.25,32.01,0.869,4.52,50.12,83.09,90,3,37.32,34.18,66.27,Night,Production,12.81,High,Reduce Load
2025-07-01 17:20:00,MCH_4,OP_10,11.94,398.17,29.98,0.927,4.69,49.9,76.5,104,2,54.66,31.03,64.76,Day,Maintenance,12.75,High,Reduce Load
2025-07-01 17:25:00,MCH_4,OP_06,12.54,401.26,31.26,0.89,4.35,50.13,67.07,88,2,53.78,27.25,50.88,Night,Setup,13.52,High,Reduce Load
2025-07-01 17:30:00,MCH_4,OP_03,13.36,390.78,34.18,0.882,2.53,49.8,79.21,96,4,31.1,21.34,45.36,Night,Production,13.49,High,Reduce Load
2025-07-01 17:35:00,MCH_4,OP_05,12.65,398.95,31.71,0.859,3.12,49.88,90.96,96,4,53.45,23.18,48.21,Night,Production,12.76,High,Reduce Load
2025-07-01 17:40:00,MCH_4,OP_05,11.03,397.59,27.75,0.886,4.53,49.81,77.13,112,3,33.59,34.62,60.21,Day,Setup,11.9,High,Reduce Load
2025-07-01 17:45:00,MCH_4,OP_08,12.46,406.35,30.66,0.882,2.01,49.81,79.81,89,4,59.28,23.6,58.89,Night,Production,14.0,High,Reduce Load
2025-07-01 17:50:00,MCH_4,OP_04,13.41,404.08,33.18,0.904,2.19,50.04,92.47,109,3,44.04,25.0,54.66,Day,Setup,14.58,High,Reduce Load
2025-07-01 17:55:00,MCH_4,OP_07,11.85,398.79,29.72,0.958,4.22,49.96,64.9,93,3,36.2,26.78,65.01,Night,Maintenance,11.41,High,Reduce Load
2025-07-01 18:00:00,MCH_4,OP_08,11.68,403.74,28.92,0.859,2.83,49.99,70.23,97,2,54.48,24.04,58.33,Day,Production,10.8,High,Reduce Load
2025-07-01 18:05:00,MCH_4,OP_03,12.34,400.54,30.8,0.859,3.11,50.15,68.45,110,4,33.52,29.11,66.09,Night,Production,12.78,High,Reduce Load
2025-07-01 18:10:00,MCH_4,OP_07,11.86,403.21,29.4,0.927,3.34,50.03,80.82,93,3,41.76,25.17,61.94,Night,Idle,13.6,High,Reduce Load
2025-07-01 18:15:00,MCH_4,OP_06,12.65,404.96,31.24,0.925,2.12,50.19,68.85,91,3,32.41,20.57,65.97,Night,Maintenance,13.44,High,Reduce Load
